card_a_id,card_b_id,card_a,card_b,card_a_class,card_b_class,card_a_rank,card_b_rank,a_rounds,b_rounds,a_final_integrity,b_final_integrity,winner_id,winner,winner_class,winner_rank,loser_id,margin,round_margin_total,rounds_completed,knockout,tiebreaker,upset
DROP0356,DROP0252,"LEVEL UP, Vastive - Awaken | Drop 2","NGHTMRE, Crankdat, Duke Deuce - TYPE SH_T | Drop 2",Impact Cannon,Impact Cannon,91.0,210.0,2,3,39.150055818156616,37.622009178860424,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0252,1.5280466392961927,4.202047538021665,5,False,,False
DROP0356,DROP0051,"LEVEL UP, Vastive - Awaken | Drop 2",GRiZ - Infinite | Drop 2,Impact Cannon,Impact Cannon,91.0,211.0,3,2,40.16650923534949,37.325561383053376,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0051,2.840947852296111,9.519094346928297,5,False,,False
DROP0356,DROP0439,"LEVEL UP, Vastive - Awaken | Drop 2",Zomboy - Doomsday | Drop 3,Impact Cannon,Technical Weapon,91.0,212.0,3,2,41.1642870513939,35.53810505378771,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0439,5.626181997606189,8.049666419965718,5,False,,False
DROP0356,DROP0058,"LEVEL UP, Vastive - Awaken | Drop 2",Space Laces - This Way | Drop 3,Impact Cannon,Impact Cannon,91.0,213.0,5,0,40.74134890570251,33.10204333225958,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0058,7.639305573442925,7.639305573442922,5,False,,False
DROP0356,DROP0304,"LEVEL UP, Vastive - Awaken | Drop 2",Nero - Promises | Drop 3,Impact Cannon,Impact Cannon,91.0,214.0,5,0,42.06995434114781,35.41484533527661,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0304,6.6551090058712035,6.655109005871191,5,False,,False
DROP0356,DROP0072,"LEVEL UP, Vastive - Awaken | Drop 2","Excision, Space Laces - Throwin_ Elbows | Drop 1",Impact Cannon,Technical Weapon,91.0,215.0,1,4,38.15936641507109,39.48887125383506,DROP0072,"Excision, Space Laces - Throwin_ Elbows | Drop 1",Technical Weapon,215.0,DROP0356,1.3295048387639667,8.852420281343125,5,False,,True
DROP0356,DROP0146,"LEVEL UP, Vastive - Awaken | Drop 2",Kai Wachi - PRECIOUS | Drop 2,Impact Cannon,Filth Monster,91.0,216.0,2,3,39.164640635817044,38.32314580077594,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0146,0.8414948350411038,9.159457674786212,5,False,,False
DROP0356,DROP0282,"LEVEL UP, Vastive - Awaken | Drop 2",LYNY - Section | Drop 2,Impact Cannon,Technical Weapon,91.0,217.0,4,1,40.921089097628915,34.73683261608472,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0282,6.184256481544196,9.757840445546416,5,False,,False
DROP0356,DROP0364,"LEVEL UP, Vastive - Awaken | Drop 2",Wooli - Resurrection | Drop 1,Impact Cannon,Technical Weapon,91.0,218.0,3,2,41.513570855680015,36.840131765601484,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0364,4.673439090078531,6.962202610303631,5,False,,False
DROP0356,DROP0376,"LEVEL UP, Vastive - Awaken | Drop 2",Crankdat - STFU | Drop 2,Impact Cannon,Technical Weapon,91.0,219.0,2,3,41.08412518686247,41.85299185539103,DROP0376,Crankdat - STFU | Drop 2,Technical Weapon,219.0,DROP0356,0.7688666685285597,6.190992305791109,5,False,,True
DROP0356,DROP0308,"LEVEL UP, Vastive - Awaken | Drop 2",Zeds Dead - Sweet Memories | Drop 1,Impact Cannon,Impact Cannon,91.0,220.0,3,2,37.005218885783506,36.35013084325433,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0308,0.6550880425291794,4.622518671295868,5,False,,False
DROP0356,DROP0210,"LEVEL UP, Vastive - Awaken | Drop 2","Levity, Dem Jointz - Flip It | Drop 2",Impact Cannon,Technical Weapon,91.0,221.0,4,1,38.674706852134136,35.00712229370105,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0210,3.6675845584330844,3.8005989105918623,5,False,,False
DROP0356,DROP0353,"LEVEL UP, Vastive - Awaken | Drop 2",LEVEL UP - Scared Of The Dark | Drop 2,Impact Cannon,Technical Weapon,91.0,222.0,3,2,42.3071448839019,38.33847575330205,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0353,3.9686691305998494,7.99307774976265,5,False,,False
DROP0356,DROP0340,"LEVEL UP, Vastive - Awaken | Drop 2",Ahee - Bass Baddie | Drop 1,Impact Cannon,Technical Weapon,91.0,223.0,4,1,39.76426401038895,34.17430495586858,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0340,5.589959054520371,9.230856777413557,5,False,,False
DROP0356,DROP0305,"LEVEL UP, Vastive - Awaken | Drop 2",Nero - Promises (Skrillex & Nero Remix) | Drop 1,Impact Cannon,Technical Weapon,91.0,224.0,3,2,41.844942032376245,36.82937602268322,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0305,5.015566009693025,9.070080835449707,5,False,,False
DROP0356,DROP0104,"LEVEL UP, Vastive - Awaken | Drop 2",Levity - Can_t Get Enough | Drop 3,Impact Cannon,Technical Weapon,91.0,225.0,2,3,38.92156916381624,36.840229098142345,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0104,2.081340065673892,10.120321131210256,5,False,,False
DROP0356,DROP0345,"LEVEL UP, Vastive - Awaken | Drop 2","Excision, Wooli - Titans | Drop 3",Impact Cannon,Impact Cannon,91.0,226.0,2,3,37.66404726465319,34.23599335917245,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0345,3.428053905480745,8.061045365508637,5,False,,False
DROP0356,DROP0329,"LEVEL UP, Vastive - Awaken | Drop 2",Skrillex - VOLTAGE | Drop 1,Impact Cannon,Impact Cannon,91.0,227.0,3,2,43.07553617637539,37.16722333392067,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0329,5.90831284245472,8.114972122624543,5,False,,False
DROP0356,DROP0057,"LEVEL UP, Vastive - Awaken | Drop 2",Space Laces - This Way | Drop 2,Impact Cannon,Impact Cannon,91.0,228.0,0,5,35.92360846527575,41.19075454919643,DROP0057,Space Laces - This Way | Drop 2,Impact Cannon,228.0,DROP0356,5.267146083920679,5.267146083920672,5,False,,True
DROP0356,DROP0257,"LEVEL UP, Vastive - Awaken | Drop 2","Skrillex, Sirah - Bangarang (feat. Sirah) (feat. Sirah) | Drop 1",Impact Cannon,Technical Weapon,91.0,229.0,3,2,42.15098364883728,38.03648088157907,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0257,4.114502767258216,7.951650339113682,5,False,,False
DROP0356,DROP0249,"LEVEL UP, Vastive - Awaken | Drop 2","Liquid Stranger, Space Jesus - Spaceboss | Drop 2",Impact Cannon,Technical Weapon,91.0,230.0,3,2,40.228750236865125,35.880562367929144,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0249,4.34818786893598,5.89248057815232,5,False,,False
DROP0356,DROP0115,"LEVEL UP, Vastive - Awaken | Drop 2",Skrillex - Scary Monsters and Nice Sprites | Drop 1,Impact Cannon,Technical Weapon,91.0,231.0,4,1,40.96877488463552,37.57907219287947,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0115,3.3897026917560495,10.487441514840757,5,False,,False
DROP0356,DROP0320,"LEVEL UP, Vastive - Awaken | Drop 2","Effin, LSDREAM - DIZZY SPELL | Drop 1",Impact Cannon,Technical Weapon,91.0,232.0,5,0,41.77876063807381,34.80330356314639,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0320,6.975457074927419,6.975457074927423,5,False,,False
DROP0356,DROP0327,"LEVEL UP, Vastive - Awaken | Drop 2",Riot Ten - Bass Bop | Drop 2,Impact Cannon,Impact Cannon,91.0,233.0,5,0,41.64922240637141,36.30874524263782,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0327,5.340477163733588,5.340477163733588,5,False,,False
DROP0356,DROP0394,"LEVEL UP, Vastive - Awaken | Drop 2",LYNY - Step 2 It | Drop 2,Impact Cannon,Technical Weapon,91.0,234.0,4,1,39.29134542326556,36.70581352172469,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0394,2.585531901540868,10.754315832150269,5,False,,False
DROP0356,DROP0165,"LEVEL UP, Vastive - Awaken | Drop 2",ALLEYCVT - SO DAMN GOOD | Drop 3,Impact Cannon,Filth Monster,91.0,235.0,1,4,38.614388338569064,37.60858096981023,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0165,1.0058073687588376,9.03802087316274,5,False,,False
DROP0356,DROP0423,"LEVEL UP, Vastive - Awaken | Drop 2","Datsik, Virtual Riot - Nasty | Drop 2",Impact Cannon,Technical Weapon,91.0,236.0,3,2,42.89450686202383,38.63267608134968,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0423,4.261830780674153,6.656751158186747,5,False,,False
DROP0356,DROP0436,"LEVEL UP, Vastive - Awaken | Drop 2",Sullivan King - HEADLOCK | Drop 3,Impact Cannon,Impact Cannon,91.0,237.0,3,2,38.53364097216297,38.946001834715815,DROP0436,Sullivan King - HEADLOCK | Drop 3,Impact Cannon,237.0,DROP0356,0.41236086255284476,2.6738671927802393,5,False,,True
DROP0356,DROP0101,"LEVEL UP, Vastive - Awaken | Drop 2",Knife Party - Rage Valley | Drop 2,Impact Cannon,Technical Weapon,91.0,238.0,2,3,40.67711853666575,38.37427474934655,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0101,2.3028437873192047,5.540469062083542,5,False,,False
DROP0356,DROP0368,"LEVEL UP, Vastive - Awaken | Drop 2",Wooli - The Core | Drop 2,Impact Cannon,Technical Weapon,91.0,239.0,3,2,42.44529944037025,39.31215975788827,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0368,3.133139682481982,6.1910829149088915,5,False,,False
DROP0356,DROP0281,"LEVEL UP, Vastive - Awaken | Drop 2",LYNY - Section | Drop 1,Impact Cannon,Technical Weapon,91.0,240.0,4,1,41.63514011197871,35.17616405423798,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0281,6.458976057740728,6.635665906402043,5,False,,False
DROP0356,DROP0223,"LEVEL UP, Vastive - Awaken | Drop 2","Skrillex, Flowdan, Fred again.. - Rumble | Drop 3",Impact Cannon,Technical Weapon,91.0,241.0,3,2,42.39576694376538,36.81666494202261,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0223,5.579102001742768,6.970971109560017,5,False,,False
DROP0356,DROP0234,"LEVEL UP, Vastive - Awaken | Drop 2",Virtual Riot - Sh_t_s On F_re | Drop 2,Impact Cannon,Technical Weapon,91.0,242.0,2,3,37.77569885867647,37.708402005471186,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0234,0.06729685320528489,7.432219213163709,5,False,,False
DROP0356,DROP0326,"LEVEL UP, Vastive - Awaken | Drop 2",Riot Ten - Bass Bop | Drop 1,Impact Cannon,Impact Cannon,91.0,243.0,1,4,35.3256252590229,38.64216448025467,DROP0326,Riot Ten - Bass Bop | Drop 1,Impact Cannon,243.0,DROP0356,3.3165392212317713,6.961455691144037,5,False,,True
DROP0356,DROP0130,"LEVEL UP, Vastive - Awaken | Drop 2",Zomboy - Terror Squad | Drop 1,Impact Cannon,Technical Weapon,91.0,244.0,3,2,40.66715750388019,36.2326373428845,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0130,4.434520160995689,9.319199574554599,5,False,,False
DROP0356,DROP0038,"LEVEL UP, Vastive - Awaken | Drop 2",Space Laces - This Way | Drop 1,Impact Cannon,Technical Weapon,91.0,245.0,3,2,42.321068247791274,37.29069472706407,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0038,5.030373520727203,6.018860455774044,5,False,,False
DROP0356,DROP0296,"LEVEL UP, Vastive - Awaken | Drop 2","Cojaxx, LSDREAM - PEACE LOVE & WUBZ | Drop 1",Impact Cannon,Impact Cannon,91.0,246.0,3,2,40.72259515875908,39.3668720542524,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0296,1.35572310450668,2.7205190504177885,5,False,,False
DROP0356,DROP0221,"LEVEL UP, Vastive - Awaken | Drop 2","Skrillex, Flowdan, Fred again.. - Rumble | Drop 1",Impact Cannon,Technical Weapon,91.0,247.0,3,2,40.51479738341021,36.647728177989805,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0221,3.8670692054204068,12.037758123818053,5,False,,False
DROP0356,DROP0127,"LEVEL UP, Vastive - Awaken | Drop 2",Svdden Death - Prelude I | Drop 1,Impact Cannon,Impact Cannon,91.0,248.0,4,1,39.39169508388507,33.57593655535536,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0127,5.815758528529706,9.251728147780609,5,False,,False
DROP0356,DROP0367,"LEVEL UP, Vastive - Awaken | Drop 2",Wooli - The Core | Drop 1,Impact Cannon,Technical Weapon,91.0,249.0,4,1,43.587853499175864,37.28956397122115,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0367,6.298289527954715,6.976532380267901,5,False,,False
DROP0356,DROP0259,"LEVEL UP, Vastive - Awaken | Drop 2","Skrillex, Sirah - Bangarang (feat. Sirah) (feat. Sirah) | Drop 3",Impact Cannon,Technical Weapon,91.0,250.0,3,2,40.89435181785692,34.831787096596315,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0259,6.062564721260607,11.377258463707365,5,False,,False
DROP0356,DROP0393,"LEVEL UP, Vastive - Awaken | Drop 2",LYNY - Step 2 It | Drop 1,Impact Cannon,Technical Weapon,91.0,251.0,4,1,42.627003098337546,34.36649617145882,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0393,8.260506926878726,10.263286899271696,5,False,,False
DROP0356,DROP0219,"LEVEL UP, Vastive - Awaken | Drop 2",Ray Volpe - Laserbeam | Drop 2,Impact Cannon,Technical Weapon,91.0,252.0,4,1,43.66767359755096,37.63358068946363,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0219,6.034092908087331,7.6195328465055425,5,False,,False
DROP0356,DROP0298,"LEVEL UP, Vastive - Awaken | Drop 2","Cojaxx, LSDREAM - PEACE LOVE & WUBZ | Drop 3",Impact Cannon,Impact Cannon,91.0,253.0,4,1,41.10316070758523,36.628004389926204,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0298,4.475156317659028,6.724915059113895,5,False,,False
DROP0356,DROP0153,"LEVEL UP, Vastive - Awaken | Drop 2",GRiZ - Mystik Dub | Drop 2,Impact Cannon,Technical Weapon,91.0,254.0,3,2,40.74650872743247,38.19633711747263,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0153,2.5501716099598397,5.945484077669459,5,False,,False
DROP0356,DROP0341,"LEVEL UP, Vastive - Awaken | Drop 2",Ahee - Bass Baddie | Drop 2,Impact Cannon,Technical Weapon,91.0,255.0,4,1,41.5903433266181,36.09715804357317,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0341,5.49318528304493,12.016138899825146,5,False,,False
DROP0356,DROP0191,"LEVEL UP, Vastive - Awaken | Drop 2",DJ Fresh - Gold Dust (Flux Pavillion Remix) | Drop 2,Impact Cannon,Technical Weapon,91.0,256.0,3,2,40.393003343979174,36.87854794303696,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0191,3.514455400942211,9.406837087100625,5,False,,False
DROP0356,DROP0131,"LEVEL UP, Vastive - Awaken | Drop 2",Zomboy - Terror Squad | Drop 2,Impact Cannon,Technical Weapon,91.0,257.0,4,1,38.75027076054674,34.10016150047567,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0131,4.650109260071069,6.943843728210343,5,False,,False
DROP0356,DROP0422,"LEVEL UP, Vastive - Awaken | Drop 2","Datsik, Virtual Riot - Nasty | Drop 1",Impact Cannon,Technical Weapon,91.0,258.0,3,2,42.82229131517658,38.10841884168579,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0422,4.713872473490788,6.2559084001115846,5,False,,False
DROP0356,DROP0287,"LEVEL UP, Vastive - Awaken | Drop 2",Mary Droppinz - Drop In | Drop 1,Impact Cannon,Impact Cannon,91.0,259.0,4,1,39.89566513911296,36.28820327029461,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0287,3.6074618688183477,5.245775973811167,5,False,,False
DROP0356,DROP0005,"LEVEL UP, Vastive - Awaken | Drop 2",Skrillex - First of the Year | Drop 2,Impact Cannon,Technical Weapon,91.0,260.0,2,3,40.71880910859454,36.709499949446915,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0005,4.009309159147627,12.92987177074264,5,False,,False
DROP0356,DROP0107,"LEVEL UP, Vastive - Awaken | Drop 2","Marauda, Eptic - Wall Of Death | Drop 2",Impact Cannon,Technical Weapon,91.0,261.0,2,3,39.23314430855258,39.18722760356191,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0107,0.04591670499067391,8.648219510726785,5,False,,False
DROP0356,DROP0039,"LEVEL UP, Vastive - Awaken | Drop 2",Excision - Dimension | Drop 2,Impact Cannon,Filth Monster,91.0,262.0,2,3,39.75636087317332,37.1960675451497,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0039,2.5602933280236186,9.929285085505331,5,False,,False
DROP0356,DROP0196,"LEVEL UP, Vastive - Awaken | Drop 2",GRiZ - supadupakulavibe | Drop 2,Impact Cannon,Technical Weapon,91.0,263.0,3,2,42.59810877773535,37.65721495941058,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0196,4.940893818324767,6.188868323852724,5,False,,False
DROP0356,DROP0116,"LEVEL UP, Vastive - Awaken | Drop 2",Skrillex - Scary Monsters and Nice Sprites | Drop 2,Impact Cannon,Technical Weapon,91.0,264.0,3,2,42.78592894662208,36.91207956654312,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0116,5.873849380078958,7.04180999353599,5,False,,False
DROP0356,DROP0190,"LEVEL UP, Vastive - Awaken | Drop 2",DJ Fresh - Gold Dust (Flux Pavillion Remix) | Drop 1,Impact Cannon,Technical Weapon,91.0,265.0,5,0,41.12120975895591,32.615309500942864,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0190,8.505900258013043,8.505900258013046,5,False,,False
DROP0356,DROP0263,"LEVEL UP, Vastive - Awaken | Drop 2",Alison Wonderland - Again_ Fuck. | Drop 1,Impact Cannon,Technical Weapon,91.0,266.0,4,1,41.98117446763719,36.40940557474889,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0263,5.571768892888301,8.45303811482736,5,False,,False
DROP0356,DROP0307,"LEVEL UP, Vastive - Awaken | Drop 2",Nero - Promises (Skrillex & Nero Remix) | Drop 3,Impact Cannon,Technical Weapon,91.0,267.0,4,1,42.1655708708376,37.438787438743034,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0307,4.726783432094564,9.683461857419887,5,False,,False
DROP0356,DROP0254,"LEVEL UP, Vastive - Awaken | Drop 2",Peekaboo - Evil Lair | Drop 1,Impact Cannon,Technical Weapon,91.0,268.0,3,2,40.3205568382402,33.42501800299351,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0254,6.89553883524669,12.1678226334404,5,False,,False
DROP0356,DROP0164,"LEVEL UP, Vastive - Awaken | Drop 2",ALLEYCVT - SO DAMN GOOD | Drop 2,Impact Cannon,Technical Weapon,91.0,269.0,3,2,41.1027325641204,35.637779162402985,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0164,5.464953401717416,8.774796693779923,5,False,,False
DROP0356,DROP0269,"LEVEL UP, Vastive - Awaken | Drop 2",Boogie T - Lotis Eater | Drop 1,Impact Cannon,Technical Weapon,91.0,270.0,4,1,42.98641038061142,39.31554943229094,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0269,3.670860948320474,7.402040925978312,5,False,,False
DROP0356,DROP0192,"LEVEL UP, Vastive - Awaken | Drop 2",DJ Fresh - Gold Dust (Flux Pavillion Remix) | Drop 3,Impact Cannon,Technical Weapon,91.0,271.0,4,1,41.06747654567233,34.795547262939095,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0192,6.2719292827332325,9.715513539861265,5,False,,False
DROP0356,DROP0344,"LEVEL UP, Vastive - Awaken | Drop 2","Excision, Wooli - Titans | Drop 2",Impact Cannon,Filth Monster,91.0,272.0,2,3,38.74677349354995,34.282015938854364,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0344,4.464757554695588,17.371678314535334,5,False,,False
DROP0356,DROP0031,"LEVEL UP, Vastive - Awaken | Drop 2",Excision - Dimension | Drop 1,Impact Cannon,Filth Monster,91.0,273.0,1,4,39.83262843294176,41.29723885790544,DROP0031,Excision - Dimension | Drop 1,Filth Monster,273.0,DROP0356,1.4646104249636807,6.310168740254806,5,False,,True
DROP0356,DROP0069,"LEVEL UP, Vastive - Awaken | Drop 2",Doctor P - Tetris | Drop 1,Impact Cannon,Technical Weapon,91.0,274.0,3,2,41.92826819667763,36.62596072012126,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0069,5.302307476556365,10.2056864116444,5,False,,False
DROP0356,DROP0155,"LEVEL UP, Vastive - Awaken | Drop 2",Jessica Audiffred - Goes Like | Drop 1,Impact Cannon,Technical Weapon,91.0,275.0,4,1,43.34549966772538,35.89111231136836,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0155,7.454387356357017,7.71786125686333,5,False,,False
DROP0356,DROP0321,"LEVEL UP, Vastive - Awaken | Drop 2","Effin, LSDREAM - DIZZY SPELL | Drop 2",Impact Cannon,Technical Weapon,91.0,277.0,4,1,42.01523426729263,36.79212934933333,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0321,5.223104917959297,6.235113625026706,5,False,,False
DROP0356,DROP0098,"LEVEL UP, Vastive - Awaken | Drop 2",Jessica Audiffred - Mess | Drop 3,Impact Cannon,Technical Weapon,91.0,278.0,3,2,40.58891692293331,37.04241143578412,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0098,3.54650548714919,11.926194087109662,5,False,,False
DROP0356,DROP0156,"LEVEL UP, Vastive - Awaken | Drop 2",Jessica Audiffred - Goes Like | Drop 2,Impact Cannon,Technical Weapon,91.0,279.0,2,3,41.79865129825273,37.888326934698554,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0156,3.9103243635541745,9.380609673867163,5,False,,False
DROP0356,DROP0071,"LEVEL UP, Vastive - Awaken | Drop 2",Doctor P - Tetris | Drop 3,Impact Cannon,Technical Weapon,91.0,280.0,4,1,42.67315541248324,33.862903979112424,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0071,8.810251433370816,10.746818625855392,5,False,,False
DROP0356,DROP0388,"LEVEL UP, Vastive - Awaken | Drop 2","GRiZ, Boogie T - Supa Fly | Drop 2",Impact Cannon,Technical Weapon,91.0,281.0,4,1,42.573196953527884,37.603669169781064,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0388,4.96952778374682,9.21025671623372,5,False,,False
DROP0356,DROP0081,"LEVEL UP, Vastive - Awaken | Drop 2",Flux Pavilion - I Cant Stop | Drop 1,Impact Cannon,Technical Weapon,91.0,282.0,4,1,42.36049470705798,34.46770291343334,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0081,7.892791793624639,10.203327142920637,5,False,,False
DROP0356,DROP0258,"LEVEL UP, Vastive - Awaken | Drop 2","Skrillex, Sirah - Bangarang (feat. Sirah) (feat. Sirah) | Drop 2",Impact Cannon,Technical Weapon,91.0,283.0,3,2,43.90795252411857,37.738569639341144,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0258,6.169382884777427,6.972745643339433,5,False,,False
DROP0356,DROP0004,"LEVEL UP, Vastive - Awaken | Drop 2",Skrillex - First of the Year | Drop 1,Impact Cannon,Technical Weapon,91.0,284.0,4,1,43.197270553419585,38.05828798624036,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0004,5.138982567179227,6.567422454945664,5,False,,False
DROP0356,DROP0175,"LEVEL UP, Vastive - Awaken | Drop 2",GRiZ - Vibe Check | Drop 3,Impact Cannon,Technical Weapon,91.0,285.0,4,1,43.60175230718965,34.179378632741795,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0175,9.422373674447854,10.30220672212384,5,False,,False
DROP0356,DROP0061,"LEVEL UP, Vastive - Awaken | Drop 2",Jessica Audiffred - Mess | Drop 1,Impact Cannon,Technical Weapon,91.0,286.0,5,0,41.81375519729499,36.421067955230676,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0061,5.392687242064312,5.392687242064341,5,False,,False
DROP0356,DROP0174,"LEVEL UP, Vastive - Awaken | Drop 2",GRiZ - Vibe Check | Drop 2,Impact Cannon,Technical Weapon,91.0,287.0,4,1,43.27821850349516,36.540606921749486,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0174,6.737611581745675,7.169068074883423,5,False,,False
DROP0356,DROP0163,"LEVEL UP, Vastive - Awaken | Drop 2",ALLEYCVT - SO DAMN GOOD | Drop 1,Impact Cannon,Technical Weapon,91.0,288.0,4,1,43.27062352769858,35.16777857194826,DROP0356,"LEVEL UP, Vastive - Awaken | Drop 2",Impact Cannon,91.0,DROP0163,8.10284495575032,8.417278378538038,5,False,,False
